movieId,userId,rating,timestamp,label,movieRatingCount,movieAvgRating,movieRatingStddev,releaseYear,movieGenre1,movieGenre2,movieGenre3,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
367,29918,0.5,1179771173,0,100,2.80,1.06,1994,Action,Comedy,Crime,50,32,1,592,318,19,1990,12.68,2.92,1.30,Crime,Thriller,Drama,Mystery,Action
141,29918,3.5,1179771240,1,100,3.33,0.97,1996,Comedy,,,10,50,32,1,592,22,1991,11.83,2.84,1.32,Thriller,Crime,Drama,Action,Adventure
260,29958,4.0,1384445258,1,100,4.04,0.93,1977,Action,Adventure,Sci-Fi,858,413,720,455,355,6,1990,9.30,4.50,0.45,Adventure,Children,Comedy,Animation,Fantasy
296,29958,5.0,1384445385,1,100,4.32,0.73,1994,Comedy,Crime,Drama,745,260,858,413,720,8,1989,9.49,4.31,0.53,Adventure,Children,Comedy,Animation,Fantasy
344,3054,2.5,1227466008,0,100,2.96,0.97,1994,Comedy,,,318,63,135,,,3,1995,1.15,4.17,0.29,Comedy,Crime,Drama,,
593,3054,3.5,1227600488,1,100,4.09,0.74,1991,Crime,Horror,Thriller,110,260,780,150,296,16,1993,4.74,3.59,0.55,Action,Comedy,Crime,Drama,Adventure
2,3054,3.0,1227601030,0,100,2.94,0.97,1995,Adventure,Children,Fantasy,357,377,588,380,593,24,1993,3.91,3.48,0.52,Action,Comedy,Adventure,Thriller,Crime
19,3054,2.5,1227601079,0,100,2.79,1.07,1995,Comedy,,,357,377,588,380,593,25,1993,3.84,3.46,0.52,Action,Comedy,Adventure,Thriller,Crime
25,3060,2.5,1202863176,0,100,3.63,1.02,1995,Drama,Romance,,223,6,97,778,111,29,1992,7.60,4.41,0.84,Thriller,Crime,Action,Drama,Comedy
329,3106,2.5,1275487726,0,100,3.17,1.03,1994,Adventure,Drama,Sci-Fi,597,589,648,457,380,27,1990,9.76,3.91,0.90,Drama,Thriller,Comedy,Crime,Action
520,3106,1.5,1275901146,0,100,3.19,1.05,1993,Comedy,,,208,454,924,292,597,33,1990,9.75,3.79,0.91,Drama,Thriller,Action,Comedy,Adventure
480,3106,3.0,1276275828,0,100,3.58,1.00,1993,Action,Adventure,Sci-Fi,350,802,2,76,70,41,1991,8.93,3.67,1.01,Thriller,Drama,Action,Comedy,Sci-Fi
141,3106,3.0,1276275841,0,100,3.38,1.05,1996,Comedy,,,350,802,2,76,70,42,1991,8.83,3.65,1.00,Thriller,Drama,Action,Comedy,Sci-Fi
150,3106,3.0,1279272876,0,100,3.63,0.88,1995,Adventure,Drama,IMAX,508,531,350,802,2,47,1991,8.40,3.61,1.02,Drama,Thriller,Action,Comedy,Sci-Fi
50,3106,4.5,1283037563,1,100,4.22,0.77,1995,Crime,Mystery,Thriller,349,908,508,531,350,55,1991,8.99,3.43,1.17,Drama,Thriller,Action,Adventure,Comedy
104,3118,4.5,1158204186,1,100,3.51,0.99,1996,Comedy,,,,,,,,2,1994,1.41,2.00,0.71,,,,,
466,3171,3.5,1150479441,1,100,2.93,1.22,1993,Action,Comedy,War,934,940,866,272,596,100,1988,15.09,3.62,0.75,Drama,Thriller,Romance,Comedy,Crime
423,3171,3.5,1155070969,1,100,2.92,0.77,1994,Action,Thriller,,164,628,590,468,911,100,1988,15.33,3.58,0.72,Drama,Romance,Thriller,Comedy,Crime
898,3171,4.5,1214922934,1,100,4.09,0.98,1940,Comedy,Drama,Romance,58,913,6,780,34,100,1988,15.34,3.56,0.73,Drama,Thriller,Comedy,Romance,Crime
902,3181,5.0,1376790721,1,100,3.67,0.91,1961,Drama,Romance,,969,928,923,260,903,21,1973,22.68,2.95,1.11,Drama,Romance,Mystery,Thriller,Comedy
454,3181,2.0,1376790917,0,100,3.50,0.72,1993,Drama,Thriller,,902,969,928,923,260,22,1973,22.30,3.05,1.16,Drama,Romance,Mystery,Thriller,Comedy
196,3247,4.5,1410009953,1,100,2.62,1.07,1995,Horror,Sci-Fi,,552,5,163,553,420,8,1994,1.20,3.69,1.03,Action,Comedy,Western,Romance,Crime
541,3251,3.5,1285071206,1,100,4.07,0.94,1982,Action,Sci-Fi,Thriller,306,318,319,307,135,10,1982,19.61,4.30,0.79,Drama,Comedy,Romance,Crime,Fantasy
750,3251,5.0,1285071229,1,100,3.96,0.92,1964,Comedy,War,,541,306,318,319,307,11,1982,18.61,4.23,0.79,Drama,Comedy,Romance,Crime,Thriller
778,3251,4.5,1285072569,1,100,4.01,0.70,1996,Comedy,Crime,Drama,296,123,308,111,593,21,1985,15.34,4.33,0.68,Drama,Comedy,Crime,Thriller,Romance
193,3251,3.0,1285083489,0,100,1.86,1.08,1995,Drama,,,70,236,48,466,163,57,1986,15.54,4.05,0.69,Drama,Comedy,Thriller,Crime,Action
598,3251,3.5,1285754326,1,18,3.58,1.05,1994,Comedy,Fantasy,,18,70,236,48,466,62,1987,15.06,3.95,0.78,Drama,Comedy,Thriller,Crime,Action
912,3251,5.0,1291726648,1,100,4.05,0.92,1942,Drama,Romance,,147,922,924,165,971,69,1986,15.65,3.92,0.76,Drama,Comedy,Thriller,Crime,Action
928,3251,4.0,1314904136,1,100,4.02,0.67,1940,Drama,Mystery,Romance,898,906,931,912,147,74,1984,18.11,3.93,0.76,Drama,Comedy,Thriller,Romance,Crime
63,3251,3.0,1424213301,0,100,3.00,1.14,1996,Comedy,Crime,,936,913,933,930,965,81,1980,21.10,3.97,0.76,Drama,Thriller,Comedy,Romance,Crime
231,3251,3.0,1425994961,0,100,3.02,1.39,1994,Adventure,Comedy,,942,926,969,936,913,85,1979,21.52,3.97,0.75,Drama,Comedy,Thriller,Romance,Crime
89,3251,3.0,1425995237,0,100,3.08,0.82,1995,Action,Thriller,,942,926,969,936,913,86,1979,21.45,3.96,0.76,Drama,Comedy,Thriller,Romance,Crime
485,3327,3.5,1335345201,1,100,2.98,1.11,1993,Action,Adventure,Comedy,555,,,,,4,1993,0.96,2.50,0.82,Crime,Thriller,,,
370,3354,5.0,1320127913,1,100,2.76,1.14,1994,Action,Comedy,,3,520,,,,2,1994,1.41,5.00,0.00,Comedy,Romance,,,
196,3354,5.0,1320127937,1,100,2.40,1.11,1995,Horror,Sci-Fi,,163,555,370,3,520,5,1994,1.00,5.00,0.00,Comedy,Romance,Action,Crime,Thriller
541,3358,4.0,1379305497,1,100,4.07,0.86,1982,Action,Sci-Fi,Thriller,318,,,,,2,1993,0.71,3.75,1.77,Crime,Drama,,,
741,3358,4.0,1379306955,1,100,4.02,0.81,1995,Animation,Sci-Fi,,32,70,541,318,,5,1992,5.70,4.10,0.96,Thriller,Action,Sci-Fi,Crime,Drama
208,3358,3.5,1380511992,1,100,2.88,1.03,1995,Action,Adventure,Sci-Fi,47,968,741,32,70,8,1989,9.88,3.94,0.78,Thriller,Sci-Fi,Action,Horror,Mystery
318,3386,5.0,1420933908,1,100,4.32,0.82,1994,Crime,Drama,,,,,,,2,1984,9.90,0.50,0.00,,,,,
380,3402,4.5,1199293180,1,100,3.10,1.02,1994,Action,Adventure,Comedy,588,590,318,150,592,12,1993,2.18,4.21,0.62,Drama,Adventure,Children,Romance,Animation
457,3402,4.5,1199293326,1,100,3.73,0.71,1993,Thriller,,,1,593,110,316,480,19,1993,1.89,4.24,0.51,Drama,Adventure,Comedy,Action,Romance
208,3402,2.0,1199293873,0,100,2.65,1.06,1995,Action,Adventure,Sci-Fi,500,541,39,17,597,44,1990,11.60,4.16,0.57,Drama,Adventure,Action,Thriller,Romance
10,3402,4.0,1199293921,1,100,3.37,0.95,1995,Action,Adventure,Thriller,924,500,541,39,17,46,1990,11.84,4.13,0.65,Drama,Adventure,Action,Thriller,Romance
11,3402,4.0,1199294305,1,100,3.35,0.96,1995,Comedy,Drama,Romance,786,440,410,788,62,53,1990,11.12,4.08,0.65,Drama,Adventure,Action,Thriller,Comedy
920,3402,4.5,1199294477,1,100,3.71,1.09,1939,Drama,Romance,War,908,708,923,551,11,58,1989,13.16,4.11,0.64,Drama,Adventure,Romance,Comedy,Action
527,3429,4.5,1396987123,1,100,4.07,0.81,1993,Drama,War,,858,318,29,,,3,1987,13.00,4.67,0.58,Drama,Crime,Adventure,Fantasy,Mystery
50,35,5.0,1164499229,1,100,4.34,0.69,1995,Crime,Mystery,Thriller,527,110,592,318,593,13,1990,7.41,4.00,0.79,Drama,Crime,Comedy,Thriller,War
231,35,1.0,1164499302,0,100,3.04,1.31,1994,Adventure,Comedy,,500,47,595,50,527,20,1991,6.15,3.90,0.90,Drama,Crime,Thriller,Comedy,Children
457,3512,3.0,1301658192,0,100,3.78,0.82,1993,Thriller,,,296,260,541,,,8,1990,6.81,2.94,1.59,Action,Sci-Fi,Thriller,Adventure,Comedy
780,3512,4.5,1301658222,1,100,3.33,0.86,1996,Action,Adventure,Sci-Fi,1,589,296,260,541,15,1991,5.21,3.13,1.33,Action,Sci-Fi,Thriller,Adventure,Comedy
47,3512,1.0,1301658758,0,100,4.08,0.76,1995,Mystery,Thriller,,32,527,780,1,589,22,1992,4.59,2.91,1.43,Sci-Fi,Action,Thriller,Adventure,Comedy
58,3529,5.0,1406314390,1,100,3.40,1.11,1994,Comedy,Drama,Romance,28,916,923,912,926,15,1974,23.71,4.10,0.76,Drama,Romance,Comedy,Crime,War
780,3548,2.5,1316113831,0,100,3.20,1.01,1996,Action,Adventure,Sci-Fi,110,318,260,223,180,13,1992,4.88,3.35,0.83,Comedy,Drama,Crime,Action,Thriller
47,3548,3.0,1316118617,0,100,4.00,0.84,1995,Mystery,Thriller,,527,110,318,260,223,17,1993,4.33,3.18,1.06,Drama,Comedy,Crime,Action,War
19,3548,1.5,1319075723,0,100,2.79,1.21,1995,Comedy,,,541,153,150,736,10,26,1992,5.96,3.25,0.89,Action,Drama,Adventure,Comedy,Thriller
736,3580,3.0,1204146875,0,100,2.93,1.02,1996,Action,Adventure,Romance,858,590,780,589,648,17,1990,8.82,3.79,0.83,Drama,Action,Crime,Thriller,Adventure
500,3580,3.5,1204146972,1,100,3.02,1.07,1993,Comedy,Drama,,608,344,858,590,780,21,1991,8.08,3.69,0.81,Drama,Crime,Thriller,Action,Adventure
95,3580,3.5,1204147264,1,100,2.77,1.07,1996,Action,Adventure,Thriller,586,161,454,434,500,28,1991,7.03,3.62,0.80,Drama,Thriller,Action,Crime,Comedy
919,3580,3.0,1204147457,0,100,3.79,0.87,1939,Adventure,Children,Fantasy,21,95,586,161,454,31,1991,6.78,3.60,0.77,Drama,Thriller,Action,Crime,Comedy
778,3630,3.5,1136255841,1,100,4.08,0.78,1996,Comedy,Crime,Drama,47,904,466,,,6,1972,24.29,3.33,0.88,Mystery,Thriller,Action,Comedy,War
34,3630,0.5,1136256213,0,100,2.96,1.11,1995,Children,Drama,,440,223,778,47,904,10,1979,20.78,3.40,0.70,Comedy,Mystery,Thriller,Action,War
296,3630,4.0,1136257336,1,100,4.19,0.82,1994,Comedy,Crime,Drama,356,589,899,909,440,20,1981,19.20,3.33,0.94,Comedy,Romance,Drama,Action,War
858,3630,4.0,1136257656,1,100,4.35,0.75,1972,Crime,Drama,,318,50,910,296,356,24,1981,18.66,3.50,0.96,Comedy,Crime,Drama,Thriller,Romance
32,3630,4.0,1136258732,1,100,3.98,0.75,1995,Mystery,Sci-Fi,Thriller,922,954,111,750,527,32,1979,19.26,3.58,0.86,Comedy,Drama,Crime,Thriller,Romance
344,3630,3.5,1139074933,1,100,2.91,0.99,1994,Comedy,,,364,293,367,608,508,40,1980,19.66,3.59,0.80,Drama,Comedy,Crime,Thriller,Romance
915,3649,4.0,1290075104,1,100,3.73,0.92,1954,Comedy,Romance,,,,,,,2,1995,1.41,2.50,0.00,,,,,
480,3649,0.5,1290075965,0,100,3.55,0.94,1993,Action,Adventure,Sci-Fi,147,778,915,,,7,1988,15.34,2.71,1.75,Comedy,Drama,Romance,Crime,
150,3649,0.5,1290075979,0,100,3.83,0.68,1995,Adventure,Drama,IMAX,147,778,915,,,12,1989,12.24,1.79,1.72,Comedy,Drama,Romance,Crime,
32,3649,2.0,1290076003,0,100,4.13,0.73,1995,Mystery,Sci-Fi,Thriller,147,778,915,,,17,1990,10.38,1.41,1.55,Comedy,Drama,Romance,Crime,
858,3649,0.5,1290076029,0,100,4.12,0.81,1972,Crime,Drama,,147,778,915,,,20,1991,9.68,1.35,1.46,Comedy,Drama,Romance,Crime,
500,3649,0.5,1290076104,0,100,3.17,0.90,1993,Comedy,Drama,,147,778,915,,,24,1990,9.78,1.21,1.37,Comedy,Drama,Romance,Crime,
587,3649,0.5,1290076151,0,100,3.15,0.96,1990,Comedy,Drama,Fantasy,147,778,915,,,30,1991,8.83,1.07,1.25,Comedy,Drama,Romance,Crime,
648,3682,3.0,1225233775,0,100,3.14,0.89,1996,Action,Adventure,Mystery,,,,,,3,1994,1.73,2.33,0.58,,,,,
608,3682,4.0,1225233907,1,100,3.92,0.87,1996,Comedy,Crime,Drama,593,,,,,6,1989,10.71,2.67,0.82,Crime,Horror,Thriller,,
457,3682,3.0,1225233917,0,100,3.84,0.62,1993,Thriller,,,380,608,593,,,8,1990,9.42,2.94,0.86,Thriller,Crime,Comedy,Horror,Drama
319,3682,4.0,1225234275,1,100,3.71,0.77,1994,Comedy,Drama,Thriller,260,141,380,608,593,12,1990,8.77,2.92,0.97,Thriller,Comedy,Crime,Action,Adventure
170,3682,3.0,1225234281,0,100,3.16,1.05,1995,Action,Adventure,Crime,319,260,141,380,608,14,1991,8.17,2.82,1.15,Thriller,Comedy,Crime,Drama,Action
70,3733,3.0,1287350707,0,100,3.28,1.12,1996,Action,Comedy,Horror,296,47,50,593,858,8,1989,9.40,4.00,0.27,Crime,Drama,Thriller,Comedy,Action
539,3733,3.0,1287351425,0,100,3.06,1.00,1993,Comedy,Drama,Romance,587,597,500,595,364,17,1990,6.57,3.79,0.40,Drama,Comedy,Crime,Thriller,Adventure
110,3797,3.0,1135589092,0,100,3.81,1.10,1995,Action,Drama,War,908,720,914,270,800,100,1987,15.02,3.12,1.19,Drama,Comedy,Crime,Thriller,Romance
741,3797,3.0,1268466640,0,100,3.89,0.94,1995,Animation,Sci-Fi,,628,249,293,59,903,100,1985,16.98,3.06,1.21,Drama,Comedy,Thriller,Crime,Romance
97,3797,3.5,1286956030,1,100,4.07,0.82,1995,Crime,Drama,,628,249,293,59,903,100,1985,16.98,3.06,1.20,Drama,Comedy,Thriller,Crime,Romance
154,3797,3.0,1356555244,0,100,3.90,0.83,1967,Drama,,,757,280,909,893,97,100,1986,16.43,2.98,1.11,Drama,Comedy,Romance,Thriller,Mystery
592,3833,1.5,1289769622,0,100,3.42,0.77,1989,Action,Crime,Thriller,1,356,590,527,318,9,1993,1.94,3.83,0.87,Drama,War,Western,Adventure,Comedy
648,3833,3.0,1289770394,0,100,3.40,0.89,1996,Action,Adventure,Mystery,377,50,1,356,590,16,1993,1.97,3.41,0.92,Drama,War,Western,Action,Crime
165,3833,3.0,1289770412,0,100,3.55,0.86,1995,Action,Crime,Thriller,858,377,50,1,356,18,1992,5.47,3.42,0.88,Drama,War,Crime,Western,Action
231,3833,4.0,1289770433,1,100,2.90,1.24,1994,Adventure,Comedy,,500,364,858,377,50,21,1992,5.08,3.43,0.83,Drama,War,Crime,Adventure,Comedy
586,3833,1.0,1289770598,0,100,3.22,0.89,1990,Children,Comedy,,253,587,597,231,500,34,1992,4.54,3.10,1.04,Drama,Comedy,Adventure,Romance,War
293,3833,3.5,1289771516,1,100,4.24,0.63,1994,Action,Crime,Drama,253,587,597,231,500,37,1992,4.37,2.96,1.11,Drama,Comedy,Adventure,Romance,War
778,3833,3.5,1289771560,1,100,3.92,0.79,1996,Comedy,Crime,Drama,62,17,293,253,587,40,1992,4.24,3.02,1.10,Drama,Comedy,Romance,Crime,Adventure
910,3879,4.0,1277044255,1,100,3.88,1.01,1959,Comedy,Crime,,942,971,969,608,923,13,1971,23.58,3.96,0.95,Drama,Thriller,Crime,Mystery,Romance
514,3879,4.5,1277044389,1,100,3.50,0.82,1994,Comedy,,,34,906,910,942,971,16,1970,23.28,3.94,0.85,Drama,Thriller,Crime,Mystery,Comedy
296,3889,4.0,1146968037,1,100,4.15,0.95,1994,Comedy,Crime,Drama,,,,,,3,1994,1.15,2.50,0.50,,,,,
673,3911,2.5,1268579165,0,100,2.73,1.15,1996,Adventure,Animation,Children,,,,,,2,1995,0.71,2.00,0.71,,,,,
356,3911,4.0,1270006168,1,100,4.20,0.71,1994,Comedy,Drama,Romance,262,455,,,,8,1992,9.00,2.81,0.96,Children,Drama,Adventure,,
589,3944,4.5,1225304428,1,100,4.06,0.74,1991,Action,Sci-Fi,,648,110,541,924,32,9,1990,9.51,4.28,0.51,Thriller,Drama,Mystery,Sci-Fi,Action
355,3944,2.5,1225304573,0,100,2.24,0.97,1994,Children,Comedy,Fantasy,468,778,6,21,34,21,1992,6.42,4.00,0.76,Thriller,Comedy,Drama,Action,Crime
3,3944,4.0,1225304597,1,100,3.16,0.81,1995,Comedy,Romance,,11,16,172,252,180,27,1993,5.69,3.87,0.74,Comedy,Thriller,Drama,Action,Crime
725,3944,3.5,1225305006,1,48,2.50,0.94,1996,Comedy,,,3,11,16,172,252,32,1993,5.27,3.66,0.91,Comedy,Thriller,Drama,Action,Crime
593,3944,4.0,1225305011,1,100,4.03,0.96,1991,Crime,Horror,Thriller,725,3,11,16,172,33,1993,5.21,3.65,0.90,Comedy,Thriller,Drama,Action,Crime
678,3944,4.0,1225305566,1,100,4.06,0.81,1993,Drama,Thriller,,296,356,593,725,3,36,1993,5.00,3.69,0.87,Comedy,Thriller,Drama,Crime,Action
527,3944,4.5,1226377064,1,100,4.19,0.71,1993,Drama,War,,223,1,260,678,296,40,1993,5.42,3.74,0.84,Comedy,Thriller,Drama,Crime,Action
150,3999,4.0,1254408606,1,100,3.54,0.70,1995,Adventure,Drama,IMAX,1,780,110,296,457,13,1990,10.06,4.35,0.75,Drama,Crime,Thriller,Comedy,War
592,3999,3.5,1262904927,1,100,3.62,0.88,1989,Action,Crime,Thriller,589,356,47,293,608,22,1990,8.55,4.30,0.68,Drama,Thriller,Crime,Comedy,Action
6,3999,4.0,1263648236,1,100,4.15,0.79,1995,Action,Crime,Thriller,292,288,22,70,235,46,1992,6.22,3.88,0.81,Thriller,Drama,Action,Crime,Adventure
204,3999,3.0,1276345755,0,100,2.56,1.03,1995,Action,,,6,292,288,22,70,49,1990,10.51,3.85,0.80,Thriller,Action,Drama,Crime,Adventure
160,3999,2.5,1276345769,0,100,2.58,1.01,1995,Action,Adventure,Mystery,6,292,288,22,70,50,1991,10.42,3.83,0.81,Thriller,Action,Drama,Crime,Adventure
348,3999,5.0,1300972844,1,100,3.73,0.76,1994,Comedy,,,541,778,6,292,288,54,1991,10.15,3.80,0.83,Thriller,Action,Drama,Crime,Adventure
529,4026,2.5,1394136735,0,100,3.79,0.82,1993,Drama,,,6,110,912,527,50,11,1978,20.25,3.82,1.25,Drama,Crime,Thriller,War,Action
589,4026,4.0,1394473488,1,100,3.75,1.03,1991,Action,Sci-Fi,,475,356,296,474,6,16,1982,18.11,3.88,1.16,Drama,Crime,Thriller,War,Action
260,4026,3.0,1402594037,0,100,4.04,0.90,1977,Action,Adventure,Sci-Fi,47,380,590,457,16,23,1985,15.76,3.87,0.98,Drama,Thriller,Crime,Action,War
163,4054,3.5,1262660825,1,100,3.42,0.79,1995,Action,Romance,Western,48,356,595,318,,4,1993,1.73,4.50,0.41,Drama,Romance,Animation,Children,Musical
858,4073,5.0,1324870628,1,100,4.39,0.65,1972,Crime,Drama,,50,778,296,593,527,12,1994,1.44,4.04,0.92,Crime,Drama,Thriller,Mystery,Comedy
318,410,4.0,1200514703,1,100,4.33,0.77,1994,Crime,Drama,,858,750,912,941,,5,1962,23.13,3.80,0.57,Drama,Adventure,Romance,Comedy,War
260,4199,5.0,1136597332,1,100,3.90,0.99,1977,Action,Adventure,Sci-Fi,32,163,,,,4,1994,0.50,2.62,1.38,Action,Romance,Western,Mystery,Sci-Fi
364,4199,3.5,1136597409,1,100,3.65,0.75,1994,Adventure,Animation,Children,260,32,163,,,7,1988,11.30,2.86,1.44,Action,Sci-Fi,Romance,Western,Mystery
110,4199,4.0,1136597787,1,100,3.74,1.06,1995,Action,Drama,War,480,356,296,288,364,20,1992,6.93,2.85,1.27,Action,Thriller,Sci-Fi,Adventure,Drama
380,4199,3.0,1136597790,0,100,3.31,0.92,1994,Action,Adventure,Comedy,110,480,356,296,288,21,1992,6.78,2.90,1.26,Action,Thriller,Drama,Sci-Fi,Adventure
293,4199,5.0,1136597919,1,100,4.02,0.80,1994,Action,Crime,Drama,25,253,47,588,589,33,1992,5.49,3.06,1.11,Action,Drama,Thriller,Sci-Fi,Adventure
733,4200,4.5,1225207768,1,100,3.52,0.90,1996,Action,Adventure,Thriller,50,318,527,661,,5,1994,1.14,3.90,1.19,Drama,Crime,Adventure,Animation,Children
260,4200,4.0,1225208305,1,100,4.02,0.93,1977,Action,Adventure,Sci-Fi,733,50,318,527,661,6,1994,1.17,4.00,1.10,Adventure,Drama,Crime,Thriller,Animation
165,4224,4.0,1216119108,1,100,3.73,0.83,1995,Action,Crime,Thriller,50,765,18,836,381,7,1994,0.90,3.86,0.85,Drama,Thriller,Romance,Comedy,Horror
318,4224,5.0,1216119537,1,100,4.42,0.67,1994,Crime,Drama,,356,165,50,765,18,9,1994,0.83,4.00,0.83,Drama,Thriller,Romance,Comedy,Action
592,4224,4.0,1216141946,1,100,3.60,0.79,1989,Action,Crime,Thriller,780,377,648,590,457,19,1993,5.33,4.26,0.69,Drama,Thriller,Action,Romance,Adventure
1,425,5.0,1417925296,1,100,3.97,0.82,1995,Adventure,Animation,Children,858,260,50,318,,4,1984,11.73,4.75,0.50,Crime,Drama,Mystery,Thriller,Action
588,425,4.5,1417925389,1,100,3.72,0.89,1992,Adventure,Animation,Children,913,922,910,34,750,12,1969,21.20,4.71,0.40,Drama,Crime,Mystery,Comedy,Thriller
919,425,5.0,1417925490,1,100,3.81,0.88,1939,Adventure,Children,Fantasy,953,296,111,593,588,18,1973,20.30,4.64,0.54,Drama,Crime,Thriller,Comedy,Mystery
32,425,4.0,1417925693,1,100,4.01,0.82,1995,Mystery,Sci-Fi,Thriller,903,608,923,908,919,23,1970,21.26,4.72,0.50,Drama,Crime,Thriller,Mystery,Comedy
595,425,4.5,1417925696,1,100,3.58,0.95,1991,Animation,Children,Fantasy,32,903,608,923,908,24,1971,21.40,4.69,0.51,Drama,Thriller,Crime,Mystery,Comedy
39,425,4.0,1417925737,1,100,3.31,0.99,1995,Comedy,Romance,,586,648,595,32,903,27,1973,21.26,4.59,0.57,Drama,Thriller,Crime,Mystery,Comedy
308,425,3.5,1417976497,1,100,4.05,0.70,1994,Comedy,Drama,,933,950,307,955,306,38,1972,22.52,4.51,0.63,Drama,Comedy,Thriller,Romance,Crime
235,425,4.5,1417978005,1,100,3.62,0.82,1994,Comedy,Drama,,841,946,215,951,150,45,1972,22.80,4.44,0.68,Drama,Comedy,Romance,Thriller,Crime
410,4264,3.5,1333574324,1,100,3.29,0.93,1993,Children,Comedy,Fantasy,,,,,,2,1995,0.00,3.00,0.00,,,,,
747,4264,3.0,1333575742,0,39,1.90,0.99,1996,Comedy,,,410,,,,,5,1994,1.10,3.10,0.22,Children,Comedy,Fantasy,,
708,4264,3.0,1333575779,0,100,2.96,1.00,1996,Comedy,Romance,,435,410,,,,8,1994,1.19,3.12,0.23,Comedy,Children,Fantasy,Sci-Fi,
45,4358,4.0,1135912347,1,100,3.36,0.93,1995,Comedy,Drama,Thriller,43,16,344,804,273,64,1994,4.70,2.43,1.35,Drama,Comedy,Thriller,Action,Adventure
780,4372,3.0,1222369971,0,100,3.15,1.11,1996,Action,Adventure,Sci-Fi,377,356,260,593,527,8,1991,6.18,3.88,0.74,Comedy,Sci-Fi,Drama,War,Thriller
953,4392,3.5,1215988237,1,100,4.00,0.92,1946,Drama,Fantasy,Romance,608,253,592,364,553,15,1992,5.42,3.83,0.75,Drama,Action,Crime,Thriller,Comedy
593,4392,4.0,1215988481,1,100,3.92,0.98,1991,Crime,Horror,Thriller,329,953,608,253,592,17,1989,12.29,3.88,0.76,Drama,Action,Adventure,Crime,Romance
1,4392,3.5,1215988506,1,100,3.80,0.77,1995,Adventure,Animation,Children,150,480,593,329,953,22,1990,10.82,3.80,0.72,Drama,Adventure,Thriller,Action,Crime
780,4392,3.0,1215988509,0,100,3.28,0.94,1996,Action,Adventure,Sci-Fi,1,150,480,593,329,23,1990,10.63,3.78,0.70,Drama,Adventure,Thriller,Action,Crime
588,4392,4.0,1215988525,1,100,3.63,0.92,1992,Adventure,Animation,Children,380,1,150,480,593,25,1990,10.26,3.76,0.69,Drama,Adventure,Thriller,Action,Comedy
736,4392,3.0,1215988579,0,100,2.90,0.87,1996,Action,Adventure,Romance,153,595,165,47,50,35,1991,8.82,3.83,0.74,Thriller,Drama,Adventure,Action,Crime
500,4392,4.0,1215988595,1,100,3.19,0.97,1993,Comedy,Drama,,597,733,153,595,165,38,1991,8.51,3.82,0.72,Thriller,Adventure,Drama,Action,Comedy
594,4392,3.5,1215988987,1,100,3.37,0.95,1937,Animation,Children,Drama,551,508,410,778,2,57,1991,10.20,3.82,0.70,Drama,Thriller,Comedy,Adventure,Action
368,4392,4.0,1215988991,1,100,3.33,0.84,1994,Adventure,Comedy,Western,594,551,508,410,778,58,1990,12.38,3.81,0.70,Drama,Thriller,Comedy,Adventure,Action
435,4392,3.0,1215989159,0,100,2.49,0.94,1993,Comedy,Sci-Fi,,784,3,353,235,104,65,1989,13.39,3.80,0.67,Comedy,Drama,Thriller,Adventure,Action
47,4429,5.0,1302992328,1,100,4.08,0.82,1995,Mystery,Thriller,,50,858,,,,2,1983,16.26,4.50,0.71,Crime,Drama,Mystery,Thriller,
595,4562,4.5,1299162443,1,100,3.66,1.10,1991,Animation,Children,Fantasy,150,1,780,356,480,12,1989,15.92,4.29,0.45,Drama,Adventure,Comedy,Children,Fantasy
32,4562,4.0,1299162480,1,100,3.97,0.78,1995,Mystery,Sci-Fi,Thriller,595,150,1,780,356,13,1989,15.25,4.31,0.43,Drama,Adventure,Comedy,Children,Fantasy
589,4562,4.5,1299162554,1,100,3.88,1.03,1991,Action,Sci-Fi,,377,231,733,32,595,17,1990,13.42,4.24,0.40,Adventure,Drama,Comedy,Thriller,Children
208,4562,3.5,1299163064,1,100,2.77,1.03,1995,Action,Adventure,Sci-Fi,349,260,364,587,329,26,1991,11.24,4.15,0.52,Drama,Adventure,Thriller,Comedy,Action
586,4562,2.0,1299163121,0,100,3.40,0.93,1990,Children,Comedy,,208,349,260,364,587,27,1991,11.05,4.13,0.53,Drama,Adventure,Action,Thriller,Comedy
2,4562,2.0,1299163604,0,100,3.16,0.81,1995,Adventure,Children,Fantasy,541,919,434,457,208,32,1989,13.77,4.06,0.63,Adventure,Drama,Thriller,Action,Sci-Fi
923,4562,4.5,1299193593,1,100,3.85,0.94,1941,Drama,Mystery,,908,904,509,62,300,39,1988,14.61,3.95,0.74,Drama,Adventure,Thriller,Action,Sci-Fi
3,4562,3.5,1299194170,1,100,3.19,0.77,1995,Comedy,Romance,,953,440,235,923,908,43,1986,16.93,3.98,0.73,Drama,Adventure,Thriller,Action,Comedy
908,4565,4.0,1225300035,1,100,4.17,0.67,1959,Action,Adventure,Mystery,541,32,745,50,318,8,1987,14.32,4.44,0.42,Thriller,Sci-Fi,Mystery,Action,Drama
